id,用户id,评论内容,评论时间,评分,点赞数,景点名称,城市,省份
180609907,199231709,故宫向导金良红在整个游玩期间讲解的非常详细、专业，故宫里的数据张口就来，讲解非常趣味，学到了很多知识。,2024-02-04,5,0,故宫博物院,北京,北京
180433453,339662930,皇城故事孙导很棒很棒很棒很棒很棒很棒很棒很棒很棒很棒很棒很棒棒棒棒棒棒棒棒棒很棒很棒，特别棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒糖,2024-01-17,5,0,故宫博物院,北京,北京
180299623,523890626,皇城故事孙导讲解的很细致～非常满意～会推荐朋友下次来故宫也找他,2024-01-06,5,0,故宫博物院,北京,北京
180298699,298397187,安导演讲有趣，有风格感觉还不错讲解比较清晰到位，可以推荐一下给朋友,2024-01-06,5,0,故宫博物院,北京,北京
180769495,316463334,皇城故事孙导的讲述十分生动有趣，同时也十分专业。建议大家听他讲解,2024-02-17,5,0,故宫博物院,北京,北京
180732675,534484635,小贝讲解，详细，具体生动，礼貌，线路清晰，语言表达流畅，容易理解,2024-02-14,5,0,故宫博物院,北京,北京
180663902,54692098,皇城故事的孙导很棒哦 一直在不停的讲解 关于建筑文物历史都有讲的很详细  涨知识啦 整个行程非常棒 想人少的时候再来,2024-02-10,5,0,故宫博物院,北京,北京
180593088,175494979,特别好特别耐心和博学，推荐秀才说杜导！讲解得非常细致，结合历史以及现代的古装电视剧通俗易懂的介绍了故宫！,2024-02-03,5,0,故宫博物院,北京,北京
180581961,475521042,皇城故事岳导棒棒哒，我女儿觉得讲述丰富有趣，很喜欢，辛苦啦，谢谢,2024-02-01,5,0,故宫博物院,北京,北京
180454328,205875883,"皇城故事岳导讲解非常详细，了解了很多故宫故事,受益匪浅，非常棒。",2024-01-21,5,0,故宫博物院,北京,北京
180290015,113206039,皇城故事孙导一路一路讲解很清晰 了解很多历史 特别慈禧的生活比较深刻,2024-01-04,5,0,故宫博物院,北京,北京
179616235,515534542,今天天气很好，很适合游览故宫，杨导讲得很好！很有耐心，讲的也很清楚，全程没有听不懂的情况，完全被杨导的讲解深深吸引，不知不觉已经好几个小时过去了哈哈哈哈，第一次全家故宫行，很满意！！！,2023-10-31,5,0,故宫博物院,北京,北京
180780635,238915288,黄城故事孙导讲解很细致，态度很好，我们听得很明白，期待下次再来,2024-02-18,5,0,故宫博物院,北京,北京
180766775,48818228,皇城故事孙导讲解666。辛苦了。讲解服务特别到位。态度一级棒！,2024-02-17,5,0,故宫博物院,北京,北京
180754800,209396290,孙导业务精通，讲解风趣，各个景点都介绍的很到位！我们会再来的！,2024-02-16,5,0,故宫博物院,北京,北京
180729688,17679997,孙导讲解非常细致，故宫由来历史很清晰，每个宫殿都有自己的故事，时间安排很合理，提前一天发送了地址路线。,2024-02-14,5,0,故宫博物院,北京,北京
180648027,192325643,皇城故事孙导，人帅嘴强，故事讲得好听，服务态度好，非常满意👍,2024-02-07,5,0,故宫博物院,北京,北京
180642318,149012128,皇城故事孙导讲解很细致，说了很多关于故宫的历史，感受非常深刻！,2024-02-06,5,0,故宫博物院,北京,北京
180598509,250488610,导游讲解很细致，了解到了很多，对故宫又向往了一步，强烈推荐哦。,2024-02-04,5,0,故宫博物院,北京,北京
180598480,69114336,皇城故事孙导热情专业，路上听到了许多关于故宫的历史和逸闻趣事。,2024-02-04,5,0,故宫博物院,北京,北京
180508112,63309576,皇城故事的岳导讲解很专业，风趣幽默，很有意思，娃也听得很认真。,2024-01-25,5,0,故宫博物院,北京,北京
180494482,577795086,皇城故事，杨导，认真负责，讲解全面，服务周到，满意满意👍推荐,2024-01-23,5,0,故宫博物院,北京,北京
180444788,153143036,"秀才说小周老师讲解生动，细致，内容丰富，很有耐心，让我和孩子了解了故宫百年历史文化，了解了故宫的文物，推荐小周推荐秀才说
。",2024-01-19,5,1,故宫博物院,北京,北京
181011751,585541368,秀才说王晶导游，提前电话联系，告知路况注意事项，沟通愉快，思路清晰，讲解简单易懂，对景区了解透彻。,2024-03-06,5,0,故宫博物院,北京,北京
180669689,1620001,孙导游 认真负责，讲解详细，熟悉历史，专业服务，满意好评。！,2024-02-11,5,0,故宫博物院,北京,北京
180651178,561870139,很不错！春节期间故宫票不好抢，携程全程连票加导游加观光车全包了，太省心了，导游很和气，全程细致讲解,2024-02-07,5,0,故宫博物院,北京,北京
180593412,55990205,非常棒一次故宫之旅,2024-02-03,5,0,故宫博物院,北京,北京
180590439,347172994,讲解很棒，给小朋友在北京留下了深刻的印象。虽然天气很冷，感受到导游的热情服务，三小时下来不虚此行。,2024-02-02,5,0,故宫博物院,北京,北京
180583045,263636463,皇城故事的孙导特别专业，讲解的特别精彩！专业、认真、负责，推荐大家以后来逛故宫时，提前约孙导的团。,2024-02-01,5,0,故宫博物院,北京,北京
180583037,61025345,"找导游废了些功夫
孙导接地后服务相当到位，介绍详细，知识丰富",2024-02-01,5,0,故宫博物院,北京,北京
180526978,335379513,寒假带着小朋友来故宫参观听秀才说王导讲解故宫历史王导讲解的很清楚，很细致声音很好听非常的不错，谢谢,2024-01-28,5,0,故宫博物院,北京,北京
180521814,53484616,皇城故事周导，五星导游，讲解清晰专业，态度和蔼友善。我们带着小朋友来晚了1个小时，还是很认真耐心的带领我们，给孩子们留下深刻印象！诚信推荐,2024-01-27,5,0,故宫博物院,北京,北京
180152196,84125948,只有亲自游览体会，,2023-12-23,5,0,故宫博物院,北京,北京
180008341,569651200,故宫故事小孙，讲解详细到位，风趣幽默，景仁宫珍宝字画，精美绝伦，捐赠者爱心人士的捐赠，让珍宝重返大众视野，小孙的讲解充分了解了历史以及文化,2023-12-07,5,0,故宫博物院,北京,北京
179559540,547583486,故宫选了秀才说，侯导带着游览，讲解一流，服务相当的好，历史和后宫小故事串联，一点儿都不枯燥，孩子特别爱听，推荐秀才说侯导[强][强][强],2023-10-28,5,0,故宫博物院,北京,北京
180843539,581412489,"秀才说王晶导游特别好，值得推荐！
秀才说王晶导游特别好，值得推荐！
秀才说王晶导游特别好，值得推荐！",2024-02-20,5,0,故宫博物院,北京,北京
180781051,401768592,小贝导游讲解不错,2024-02-18,5,0,故宫博物院,北京,北京
180768819,79416607,很专业，体验不错,2024-02-17,5,0,故宫博物院,北京,北京
180654706,59921575,皇城故事孙导是真专业，讲得也很好。要旅游的朋友可以选他，不仅讲解细致，还特别关心别人。值得推荐！,2024-02-08,5,0,故宫博物院,北京,北京
180651116,420091659,这次选择携程很满意，解决了抢不到票的困扰。今天导游很不错，提前做好联系，提早到位组织，讲解清晰，内容丰富，给我们的游览提供了很好的帮助！,2024-02-07,5,0,故宫博物院,北京,北京
180650616,171567014,导游讲的非常仔细，让我们感受到了中国历史的博大精深。感谢李导游的讲解，全程超时常的讲解。非常棒！,2024-02-07,5,0,故宫博物院,北京,北京
180594129,8834134,提前电话确认，准时准点开讲，内容丰富幽默，很喜欢！推荐杨辉导游，热情开启北京旅游第一程，很满意！,2024-02-03,5,0,故宫博物院,北京,北京
180593011,50062387,皇城故事周导，讲解详细，服务周到细致，人很热情，行程安排合理，旅游体验感非常好👍，带着我们在故宫从午门走到神武门，体验皇城的辉煌历史～,2024-02-03,5,0,故宫博物院,北京,北京
180588943,226286320,孙导讲的非常精彩，让我们知道了怎样分辩铜公狮和怎样分辩铜母狮也让我们知道了许多关于故宫的有故事。,2024-02-02,5,0,故宫博物院,北京,北京
180526957,335379513,故宫真的很美，这次不虚此行跟着秀才说，王丽讲解听了故宫很多的故事，故宫的接受故宫的建筑非常的不错,2024-01-28,5,0,故宫博物院,北京,北京
180358469,228203632,皇城故事孙导讲解详细，态度温和，把历史讲的引人入胜，行程安排合理，故宫超美，拍照出片，超棒！！！,2024-01-10,5,0,故宫博物院,北京,北京
179740379,13899432,秀才说李老师带我游故宫，行程很紧凑。内容很丰富。导游小海介绍的很详细。带了很多细节的地方介绍，让大家耳目一新。全程听导游讲故事，很有趣。,2023-11-12,5,0,故宫博物院,北京,北京
181007984,588530292,我跟朋友约的故宫 皇城故事孙导，一路讲解很多故宫的历史 故宫六百多年的历史 故事很多 一定要有导游带着,2024-03-05,5,0,故宫博物院,北京,北京
180766808,245057501,孙导，很棒。很值得来 皇城故事孙导讲评专业 没买到故宫日历 些许遗憾 其余一切都很棒 故宫很好 下回还来！,2024-02-17,5,0,故宫博物院,北京,北京
180711567,53147383,整体还不错，抢不到票这个跟团是很好的选择，讲解也挺好的，整体体验感还好，淡季人少的时候会更好.,2024-02-12,5,0,故宫博物院,北京,北京
180653727,152785154,小贝的讲解非常好 很有意思，条理清晰，内容丰富，非常好。,2024-02-08,5,0,故宫博物院,北京,北京
180497736,79211982,领着孩子，来之前想要不要请个讲解，不然进去一趟就是纯看大房子和小房子了。讲解真不错，风趣幽默。我是认真认真的听了3个小时，生怕错过什么。大冷天的，特意上来给讲解好评的🌹🌹,2024-01-23,5,0,故宫博物院,北京,北京
180353977,230484098,秀才说刘老师，知识丰富，讲解清晰，语言生动有趣，带领路线清晰明了，有耐心，非常喜欢，下次还来。,2024-01-09,5,0,故宫博物院,北京,北京
180299414,9096349,韩导非常专业耐心。历史知识相当丰富，儿子追者韩老师，探讨历史问题。非常感谢韩导如此耐心的解答。,2024-01-06,5,0,故宫博物院,北京,北京
179958980,286746598,皇城故事岳导，特别好，温柔有耐心，讲解清楚深刻，特别带两个孩子来，让她们长了很多见识。故宫来了好几次，只有这次印象深刻，体验感特别好。,2023-12-03,5,0,故宫博物院,北京,北京
179711041,15298354,导游小贝带着我们完成了一整个下午的故宫游览，讲解精细、耐心，了解到了好多平时不知道的重要时间，看到了很多奇珍异宝，值得，给小贝点赞👍,2023-11-07,5,0,故宫博物院,北京,北京
179709549,553066502,孙导导游很有耐心，每处讲解都讲的非常详细认真，讲解绘声绘色，让人如临其境。导游对明清的历史非常熟悉，讲解也非常精彩，值得信赖值得期待！,2023-11-07,5,0,故宫博物院,北京,北京
179547871,185216374,皇城故事岳导的讲解非常精彩动听，导游人也非常热心有爱，老人家行动不方便，导游一直帮着搀扶，非常不易，着实感动感恩！故事本身也精彩动人！,2023-10-27,5,0,故宫博物院,北京,北京
180767085,166172492,皇城故事岳导,2024-02-17,5,0,故宫博物院,北京,北京
180766750,14228203,皇城故事孙导讲解得特别好，从开始就一直没停过，特别精彩！小孩也一直紧跟着，生怕错过任何细节。,2024-02-17,5,0,故宫博物院,北京,北京
180730214,205227252,秀才说王晶导游，专业，有耐心，行程安排的清晰明了，边走边讲的形式不会感觉枯燥乏味，值得推荐！,2024-02-14,5,0,故宫博物院,北京,北京
180730204,366069753,秀才说王晶导游，专业，有耐心，行程安排的清晰明了，边走边讲的形式不会感觉枯燥乏味，值得推荐！,2024-02-14,5,0,故宫博物院,北京,北京
180708734,117973360,孙导讲解的很好，耐心，热情，讲解细致。故宫六百多年历史，历史故事也很多，进来一定要有导游带着,2024-02-12,5,0,故宫博物院,北京,北京
180648591,54261045,皇城故事岳导讲的特别棒大人孩子都喜欢，讲的也很细致，听了很多有趣的故事，服务特别周到不但照顾到孩子也照顾到老人，节奏也控制的很棒，感谢因为您有了圆满的故宫之旅,2024-02-07,5,1,故宫博物院,北京,北京
180198079,508554070,若非参加了這个深度游，得到老师重点和有趣的讲解，在這故宫博物院內很多东西都不明所以。老师时间拿捏得准确，没耽误行程。值得推荐各位参加。,2023-12-26,5,1,故宫博物院,北京,北京
180711514,85561683,"故宫是中国明清两代的皇家宫殿，每天参观的
人非常多，门票也很难约，可以微信搜索&quot;故宫博
物院&quot;微信小程序或公众号
提前7天开始约票一定要在晚上8点进入
今天是大孩子参加研学活动，讲解挺好的，",2024-02-13,5,0,故宫博物院,北京,北京
180184677,26008349,讲解生动形象有趣，通过导游的讲解使我对故宫有了许多的了解，体验非常好，两个多小时的讲解非常生动，走着走着就到讲解终点了，有点意犹未尽的感觉。,2023-12-25,5,0,故宫博物院,北京,北京
180520547,305846244,皇城故事岳导讲解特别仔细，耐心细心。好多故事孩子听了都觉得长了知识，结合课本里学的，实地学习，有了更深刻的了解，很赞，很满意。,2024-01-27,5,0,故宫博物院,北京,北京
